index,date,orgunit,orgunituid,mech_code,partner,operatingunit,psnu,hts_tst.u15.f,hts_tst.u15.m,hts_tst.o15.f,hts_tst.o15.m,hts_tst_pos.u15.f,hts_tst_pos.u15.m,hts_tst_pos.o15.f,hts_tst_pos.o15.m,tx_new.u15.f,tx_new.u15.m,tx_new.o15.f,tx_new.o15.m,vmmc_circ.u15.m,vmmc_circ.o15.m,prep_new.u15.f,prep_new.u15.m,prep_new.o15.f,prep_new.o15.m,tx_curr.u15.f,tx_curr.u15.m,tx_curr.o15.f,tx_curr.o15.m,tx_mmd.u15.f.u3mo,tx_mmd.u15.m.u3mo,tx_mmd.o15.f.u3mo,tx_mmd.o15.m.u3mo,tx_mmd.u15.f.35mo,tx_mmd.u15.m.35mo,tx_mmd.o15.f.35mo,tx_mmd.o15.m.35mo,tx_mmd.u15.f.o6mo,tx_mmd.u15.m.o6mo,tx_mmd.o15.f.o6mo,tx_mmd.o15.m.o6mo
13,14-Dec-20,AIC Malanga,Yjece7dQOix,17719,APHIAPlus Pwani,Kenya,Kilifi,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14-Dec-20,Ainabkoi (RCEA) Health Centre,puC1BTI46Yu,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,2,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14-Dec-20,Airport Dispensary (Kisumu),UBIvrvRnKrO,18494,Afya Ziwani,Kenya,Kisumu County,0,0,3,7,0,0,1,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
16,14-Dec-20,Ajam Mission Health Centre,JJ7ZgexeKoj,18495,Afya Nyota Ya Bonde,Kenya,Kajiado,2,2,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
17,14-Dec-20,Akachiu Health Centre,YGtY9QtkwrW,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
18,14-Dec-20,Akemo Medical Clinic,aNtThTaTYQp,17719,APHIAPlus Pwani,Kenya,Mombasa,,,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,14-Dec-20,Akichelesit Dispensary,jENzK3UPZdA,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
20,14-Dec-20,Al Farooq Hospital,qMSgijNdXdA,17719,APHIAPlus Pwani,Kenya,Mombasa,,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,14-Dec-20,Alale (AIC) Health Centre,IWHB63WvHEE,14012,AMPATHPlus,Kenya,West Pokot County,,,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,14-Dec-20,Alale Health Centre,PicT9BT2EVv,14012,AMPATHPlus,Kenya,West Pokot County,,,8,4,,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,
23,14-Dec-20,Algadir Medical Clinic,KjxuN3y2zLL,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,1,0,18,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
24,14-Dec-20,Alupe Sub County Referral Hospital,YAAfNu5mPkN,14012,AMPATHPlus,Kenya,Busia County,,1,4,7,,0,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
25,14-Dec-20,Amaase Dispensary,y970BRCblm2,14012,AMPATHPlus,Kenya,Busia County,2,3,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
26,14-Dec-20,Amaiga Dispensary (Manga),I0XMM153kdB,18494,Afya Ziwani,Kenya,Nyamira County,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
27,14-Dec-20,Amakuriat Dispensary,f6pRoNrH31Q,14012,AMPATHPlus,Kenya,West Pokot County,,,2,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,14-Dec-20,Amani Medical Clinic (Kilifi),cDdCkjh4kS9,17719,APHIAPlus Pwani,Kenya,Kilifi,2,,4,9,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
29,14-Dec-20,Amatierio Health Centre,O2e5aTSFGVQ,18494,Afya Ziwani,Kenya,Nyamira County,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
30,14-Dec-20,Amboseli Dispensary,W4iGC7KmjjQ,18495,Afya Nyota Ya Bonde,Kenya,Kajiado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
31,14-Dec-20,Among'ura Community Dispensary,CAqv1omGcks,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
32,14-Dec-20,Amukura Health Centre,lPtKlICjPxX,14012,AMPATHPlus,Kenya,Busia County,,,2,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
33,14-Dec-20,Amukura Mission Health Centre,t7QovwGLDdG,14012,AMPATHPlus,Kenya,Busia County,,,14,6,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
34,14-Dec-20,Amurt Health Center,RoUGFV1IJx9,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,0,2,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
35,14-Dec-20,Amurt Likoni Clinic,OAgfQjIUTfY,17719,APHIAPlus Pwani,Kenya,Mombasa,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,14-Dec-20,Andersen Medical Centre,TddcNdoxqhp,14012,AMPATHPlus,Kenya,Trans-Nzoia County,4,3,27,10,0,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
37,14-Dec-20,Angurai Health Centre,YEv8donVGqk,14012,AMPATHPlus,Kenya,Busia County,6,3,4,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
38,14-Dec-20,Annex Hospital (Nakuru),HB8bMpxgcD7,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
39,14-Dec-20,Apokor Dispensary,sbFUP805zWE,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
40,14-Dec-20,Aposta Dispensary,SyduIyTRlRy,14012,AMPATHPlus,Kenya,Turkana County,5,4,2,4,0,0,0,0,,,,,,40,,,,,,,,,,,,,,,,,,,,
41,14-Dec-20,Approved Dispensary,A3IpxcyxV9h,14012,AMPATHPlus,Kenya,Kakamega County,2,,2,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
42,14-Dec-20,Archers Post Health Centre,LPm2vlZmCFh,18495,Afya Nyota Ya Bonde,Kenya,Samburu,0,0,9,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
43,14-Dec-20,ASN Upendo Village Dispensary,ldQsaXHm9nH,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
44,14-Dec-20,Assumption Sisters Dispensary,EY55JylX4SC,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,7,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
45,14-Dec-20,Avenue hospital,WOUNJncTTOy,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
46,14-Dec-20,Baari Health Centre,mJzeKiO6YML,17718,Interchurch Medical Assistance. Inc,Kenya,Nyandarua,0,1,3,5,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,
47,14-Dec-20,Bahai Dispensary,LJWFEcg7hmT,14012,AMPATHPlus,Kenya,Bungoma County,,,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,14-Dec-20,Bahati Dispensary,Goa2gnvQpcf,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
49,14-Dec-20,Bahati District Hospital,WuLKOs2F6k2,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,17,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
50,14-Dec-20,Bahati Health Centre,quLqbA6u0sR,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,7,4,32,12,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
51,14-Dec-20,Bakarani Community Clinic,grJKVv4l0am,17719,APHIAPlus Pwani,Kenya,Mombasa,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,14-Dec-20,Bamba Medical Clinic,DDp9MWbn0nR,17719,APHIAPlus Pwani,Kenya,Kilifi,,,10,2,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
53,14-Dec-20,Bamba Sub-District Hospital,GeIpXX3iWQR,17719,APHIAPlus Pwani,Kenya,Kilifi,3,1,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,14-Dec-20,Bamboo Health Centre,LTOr1pNejds,17718,interchurch medical assistance.inc,kenya,Nyandarua,0,0,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
55,14-Dec-20,Bamburi Dispensary,sLtHcih6weU,17719,APHIAPlus Pwani,Kenya,Mombasa,0,0,18,15,0,0,3,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,
56,14-Dec-20,Bamburi Medicare,qEKKmVK1i4P,17719,APHIAPlus Pwani,Kenya,Mombasa,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,14-Dec-20,Banita dispensary,l0O9fMiWFWP,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
58,14-Dec-20,Banja Health Centre,Asiu3Msretk,14012,AMPATHPlus,Kenya,Vihiga County,,,6,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
59,14-Dec-20,Baobab Clinic,RqJ0Ghw64Ag,17719,APHIAPlus Pwani,Kenya,Mombasa,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,14-Dec-20,Baolala Dispensary,JuxFMgC7ZcF,17719,APHIAPlus Pwani,Kenya,Kilifi,9,6,57,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,14-Dec-20,Baragoi Sub-District Hospital,DU2xmzRy1XM,18495,Afya Nyota Ya Bonde,Kenya,Samburu,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
62,14-Dec-20,Baragu Health Centre,tb2ANtsOua0,17718,Interchurch Medical Assistance. Inc,Kenya,Tharaka Nithi,0,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
63,14-Dec-20,Baraka Medical Clinic (Trans Nzoia East),MbMHtb4LFlu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,3,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
64,14-Dec-20,Barsaloi GK Dispensary,qAyhce3x6Hq,18495,Afya Nyota Ya Bonde,Kenya,Samburu,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
65,14-Dec-20,Barsombe Dispensary,bR95hCnPIDU,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,0,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
66,14-Dec-20,Barwessa HealthCentre,gtUQIME9Wtc,18495,Afya Nyota Ya Bonde,Kenya,Baringo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
67,14-Dec-20,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,18495,Afya Nyota Ya Bonde,Kenya,Kajiado,0,1,47,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
68,14-Dec-20,Bethsaida (AIC) Clinic (Nakuru),GFH7xCIC68Q,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
69,14-Dec-20,Biafra Lions Clinic,rKv3KeZaXLt,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,0,0,5,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
70,14-Dec-20,Bidii Health Centre,AbFl2G2sQPD,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,8,10,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
71,14-Dec-20,Bikeke Health Centre,knQCXqV1T2E,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,7,6,,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
72,14-Dec-20,Biretwa health centre,vXv0uxOyzte,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,14-Dec-20,Bisil Health Centre,QZwDp4lHXWp,18495,Afya Nyota Ya Bonde,Kenya,Kajiado,3,5,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
74,14-Dec-20,Bituyu Dispensary,LmzDEHTbI2m,14012,AMPATHPlus,Kenya,Bungoma County,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
75,14-Dec-20,Bodaki Medical Clinic,d466UNY6p0G,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,1,0,11,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
76,14-Dec-20,Bofu Dispensary,EB2MW1O8lx0,17719,APHIAPlus Pwani,Kenya,Kwale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
77,14-Dec-20,Bogwendo Health Centre,QHkoc3lutwI,18494,Afya Ziwani,Kenya,Nyamira County,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
78,14-Dec-20,Bokole Dispensary (CDF),KOLG3hC7MTt,17719,APHIAPlus Pwani,Kenya,Mombasa,0,0,50,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
79,14-Dec-20,Bokoli Hospital,XmjO4q9aUM9,14012,AMPATHPlus,Kenya,Bungoma County,,,5,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
80,14-Dec-20,Bomani Dispensary,NIUuAMx7FSP,17719,APHIAPlus Pwani,Kenya,Kilifi,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,14-Dec-20,Bondeni Dispensary (Nakuru Central),n0JAr0wDyz1,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,16,9,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
82,14-Dec-20,Bondeni Health Centre (Trans Nzoia - Saboti),EdlxO5gs71j,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,15,5,,,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
83,14-Dec-20,Bondeni Maternity,Zq3ds3fxdy9,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,37,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
84,14-Dec-20,Bosiango Health Centre,hPtvTrJDZxh,18494,Afya Ziwani,Kenya,Nyamira County,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
85,14-Dec-20,Boyani Dispensary,oPAZX14Ue6U,14012,AMPATHPlus,Kenya,Vihiga County,,,10,8,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
86,14-Dec-20,Bridging Out-Patient,lHEwRGAF6dU,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,0,1,79,15,0,0,1,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
87,14-Dec-20,Brother andre Clinic,ciW7NMtMflo,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,0,0,46,28,0,0,5,0,0,0,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,
88,14-Dec-20,Buburi Community Health Clinic,ZbpfxijngHi,14012,AMPATHPlus,Kenya,Busia County,0,0,24,10,0,0,0,2,0,0,0,2,,,0,0,0,0,,,,,,,,,,,,,,,,
89,14-Dec-20,Buchangu Dispensary,zzwYBJxxTXx,14012,AMPATHPlus,Kenya,Kakamega County,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,14-Dec-20,Budalangi Dispensary,ktQ7e4F9wxF,14012,AMPATHPlus,Kenya,Busia County,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
91,14-Dec-20,Budonga Dispensary,yQgOQVJkqn6,14012,AMPATHPlus,Kenya,Kakamega County,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,14-Dec-20,Buduta Dispensary,SqSsbV4bSpD,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
93,14-Dec-20,Bugamangi Dispensary,RX9uwgFpPEJ,14012,AMPATHPlus,Kenya,Vihiga County,2,,7,5,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
94,14-Dec-20,Bugina Health Centre,pQrWM9oY90N,14012,AMPATHPlus,Kenya,Vihiga County,,1,5,3,,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
95,14-Dec-20,Bujumba Dispensary,h48gbH8KT2V,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
96,14-Dec-20,Bukalama Dispensary,M4BqVk6KUjZ,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,
97,14-Dec-20,Bukaya Health Centre,nZE4CPWj6FM,14012,AMPATHPlus,Kenya,Kakamega County,,,5,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
98,14-Dec-20,Bukembe Dispensary,KB2SvXgUyqF,14012,AMPATHPlus,Kenya,Bungoma County,,,11,2,,,2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,
99,14-Dec-20,Bukhalalire Dispensary,kfCzFb8tlwW,14012,AMPATHPlus,Kenya,Busia County,6,4,3,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
100,14-Dec-20,Bukura Health Centre,EwlTkDaI7gV,14012,AMPATHPlus,Kenya,Kakamega County,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,14-Dec-20,Bulondo Dispensary,Y1zRINzIXio,14012,AMPATHPlus,Kenya,Bungoma County,,,2,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
102,14-Dec-20,Bumala A Health Centre,M60SMSo4OLr,14012,AMPATHPlus,Kenya,Busia County,2,1,8,3,0,0,3,0,,,3,,,,,,1,,,,,,,,,,,,,,,,,
103,14-Dec-20,Bumala B Health Centre,CEMOxsrWE5I,14012,AMPATHPlus,Kenya,Busia County,1,,4,3,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
104,14-Dec-20,Bumula Sub County Hospital,z52pEBVkfXY,14012,AMPATHPlus,Kenya,Bungoma County,,,,3,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
105,14-Dec-20,Bumutiru Dispensary,naKEpwTPUs6,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
106,14-Dec-20,Bungasi Health Centre,b2WyhrQDYKL,14012,AMPATHPlus,Kenya,Kakamega County,1,1,,4,0,0,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
107,14-Dec-20,Bungoma County Referral Hospital,UooJgpSFOqa,14012,AMPATHPlus,Kenya,Bungoma County,,,9,18,,,3,4,,,4,5,,,,,1,,,,,,,,,,,,,,,,,
108,14-Dec-20,Burinda Dispensary,EBUpTsxhvK9,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
109,14-Dec-20,Burnt Forest Sub County Hospital,D1TlavlC4mB,14012,AMPATHPlus,Kenya,Uasin Gishu County,3,1,1,4,0,0,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
110,14-Dec-20,Busembe Dispensary,oegFn5RMeYO,14012,AMPATHPlus,Kenya,Busia County,0,1,3,6,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
111,14-Dec-20,Bushiangala Health Centre,HmG627Sos2H,14012,AMPATHPlus,Kenya,Kakamega County,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
112,14-Dec-20,Bushiri Health Centre,wDbE4GZnZsg,14012,AMPATHPlus,Kenya,Kakamega County,11,9,9,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
113,14-Dec-20,Busia County Referral Hospital,dtwpYmhFy33,14012,AMPATHPlus,Kenya,Busia County,11,10,42,87,0,0,2,7,,,3,3,,,,,,,,,,,,,,,,,,,,,,
114,14-Dec-20,Busibwabo Dispensary,R4Ve9Lt6L9C,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
115,14-Dec-20,Busieso Dispensary,NTYD2iJCm6M,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,14-Dec-20,Butere Sub County Hospital,PYcrkJgyaPr,14012,AMPATHPlus,Kenya,Kakamega County,2,3,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
117,14-Dec-20,Butingo Dispensary,BxrLKD84ZmD,14012,AMPATHPlus,Kenya,Kakamega County,1,2,6,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
118,14-Dec-20,Butula Mission Health Centre,Qocyv35m0Nf,14012,AMPATHPlus,Kenya,Busia County,1,1,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
119,14-Dec-20,Bwagamoyo Dispensary,Agtf2oFILAc,17719,APHIAPlus Pwani,Kenya,Kilifi,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,14-Dec-20,Bwaliro Dispensary,whynSNm87YA,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
121,14-Dec-20,Bwena Dipensary,UE6UkHdiM6Z,14012,AMPATHPlus,Kenya,West Pokot County,,,10,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
122,14-Dec-20,Bwiti (Tiomin) Dispensary,gXNAjJUCZWX,17719,APHIAPlus Pwani,Kenya,Kwale,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
123,14-Dec-20,Califonia Medical Clinic,SlzZlX0qlHz,17719,APHIAPlus Pwani,Kenya,Mombasa,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,14-Dec-20,Catholic Hospital Wamba,pwdnqXR6SwV,18495,Afya Nyota Ya Bonde,Kenya,Samburu,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
